链接标题,内容摘要,来源贴吧,最近回复用户名,最近回复时间,链接地址,主题帖包含图片链接,主题帖内容,图片本地存储地址
回复:鲤鱼跳龙门的美好愿望为何成为了教职员工钓鱼比赛的牺牲品,"犯罪分子为什么不开除出教师队伍???还能做温州翔宇高中的校长??在江苏犯罪就可以换地方到浙江温州,可以漂白??中国网5月17日讯 据中央纪委监察部消息,江苏省通报2起违反中央八项规定精神问题,其中主要涉及违规发放津补贴、收受节礼、...",江苏省宝应中学,哈哈200909,2021-11-08 08:14,https://tieba.baidu.com/p/4904539846?pid=141972306556&cid=0#141972306556,"['https://imgsa.baidu.com/forum/w%3D580/sign=ad44ce10fadeb48ffb69a1d6c01e3aef/1d16a51f3a292df5b040f864b5315c6035a8733c.jpg', 'https://imgsa.baidu.com/forum/w%3D580/sign=0061ecf0c21349547e1ee86c664f92dd/54ac034e9258d109ed60fdc3d858ccbf6d814d3c.jpg', 'https://imgsa.baidu.com/forum/w%3D580/sign=c79501182c2dd42a5f0901a3333a5b2f/bd63563b5bb5c9ea05715792dc39b6003bf3b33d.jpg', 'https://imgsa.baidu.com/forum/w%3D580/sign=a6f90dc0890a19d8cb03840d03fa82c9/38cd66fa828ba61ec2959c5e4834970a314e5944.jpg', 'https://imgsa.baidu.com/forum/w%3D580/sign=42baa28fcafdfc03e578e3b0e43f87a9/5f70813f8794a4c2f758b35a07f41bd5ac6e3944.jpg', 'https://imgsa.baidu.com/forum/w%3D580/sign=ba07fe7cf1dcd100cd9cf829428a47be/44e9278b4710b912493ca28fcafdfc039345223e.jpg']","['望解答，毕竟2016届毕业生的祝福不应成为如此！', '真正是无语。😓', '刚放完就有人去钓？真恶心，这叫为学生祈福？', '刚放完就有人去钓？真恶心，这叫为学生祈福？', '心累 心寒', '在搞些什么', '好想给他们一脚', '校报上写的是“鱼乐无穷”', 'interesting', '**周坚强，你***逼呢！笑的个死相，好像***了一样，在那儿开心！', 'a', '犯罪分子为什么不开除出教师队伍？？？还能做温州翔宇高中的校长？？在江苏犯罪就可以换地方到浙江温州，可以漂白？？中国网5月17日讯 据中央纪委监察部网站消息，江苏省通报2起违反中央八项规定精神问题，其中主要涉及违规发放津补贴、收受节礼、违规用公款送礼等问题。通报全文如下：宝应县教育局副局长潘文新违规用公款送礼等问题。潘文新在担任宝应中学校长期间违反财经纪律，于2015年1月至2016年2月，先后7次采用虚构教师加班费手段，套取公款合计13.06万元用于送礼。2014年9月至2016年5月，将收取的学生借读费、复读费合计439.9万元设为账外账，并从中支出233万余元用于购置车辆等开支。潘文新对上述问题负有直接责任或主要领导责任，并存在多次公车私用问题。2017年4月5日，潘文新受到党内严重警告处分。（江苏省纪委）欲知详细情况请直接百度 宝应潘文新']","['../../results\\钓鱼网站\\images\\哈哈200909-0.jpg', '../../results\\钓鱼网站\\images\\哈哈200909-1.jpg', '../../results\\钓鱼网站\\images\\哈哈200909-2.jpg', '../../results\\钓鱼网站\\images\\哈哈200909-3.jpg', '../../results\\钓鱼网站\\images\\哈哈200909-4.jpg', '../../results\\钓鱼网站\\images\\哈哈200909-5.jpg']"
大家注意了!!楼下是钓鱼网站!!点链接的改下密码!!,"吧务只会删除封禁?像我这样提醒大家的,反而发布的根本不管!!笑死!!还身正,笑死我了!。我都截图了,收集证据。",地下城与勇士,璐村惂鐢ㄦ埛_atN4EtZ,2021-11-07 19:02,https://tieba.baidu.com/p/7603884140?pid=141965991879&cid=0#141965991879,"['http://tiebapic.baidu.com/forum/w%3D580/sign=69846d2606166d223877159c76220945/2018cefc1e178a82857e954db303738da877e858.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=1051367f782dd42a5f0901a3333a5b2f/8a061e30e924b8996e7a1a2e33061d950a7bf625.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=6391e2b010fbb2fb342b581a7f4b2043/157b42a98226cffc2468555ffc014a90f703ea58.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=2089e437ce13b07ebdbd50003cd69113/553d908fa0ec08fa8a4670b104ee3d6d55fbda25.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=b987c591140fd9f9a0175561152cd42b/25e8267f9e2f07087a47c0edac24b899a801f258.jpg']","['吧务只会删除封禁🈲像我这样提醒大家的，反而发布钓鱼网站的根本不管！！笑死！！还身正，笑死我了！。我都截图了，收集证据。', '顶了', '在dnf吧点链接？只能说人才做活动只在官方app上找，其他渠道的都有猫腻', '想点好的，可能吧务封不过来', '还好我没乱点', '黄牌根本不会被骗，被骗的大多数是蓝牌和回归玩家吧', '点了不登录也会被盗吗', '顶', '顶了', '顶了', '怎么说呢？你竟然觉得毒奶粉老哥会看不懂这种骗子？？？？？']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-4.jpg']"
"楼下钓鱼网站,大家不要点链接!!点了改密码!!","吧务只会删除封禁?像我这样提醒大家的,反而发布的根本不管!!笑死!!还身正,笑死我了!。我都截图了,收集证据。",地下城与勇士,璐村惂鐢ㄦ埛_atN4EtZ,2021-11-06 17:48,https://tieba.baidu.com/p/7602778525?pid=141951439743&cid=0#141951439743,"['http://tiebapic.baidu.com/forum/w%3D580/sign=3d8db1cbf664034f0fcdc20e9fc27980/dd006609c93d70cf4db1d51ba5dcd100baa12b1f.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=015085da43178a82ce3c7fa8c602737f/6ac2c2cec3fdfc0311339cae893f8794a4c2261f.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=c1dfc80092fc1e17fdbf8c397a91f67c/1b2cc9fcc3cec3fd7e75d8638b88d43f8794271f.jpg']","['吧务只会删除封禁🈲像我这样提醒大家的，反而发布钓鱼网站的根本不管！！笑死！！还身正，笑死我了！。我都截图了，收集证据。', '看时间！', '顶了。', '***，等抓住你。ip是湖北的', 'DAOHAOGOU  地址是湖北的。', '删前留名', '顶了', '看到盗号***脸', '顶了', '顶', '顶了', '顶', '只有脑瘫才相信这些东西', '只要不是傻子都不会信，而且这是属于机器发帖，管理又不是24小时在线']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg']"
回复:大家注意了!!楼下是钓鱼网站!!点链接的改下密码!!,"黄牌根本不会被骗,被骗的大多数是蓝牌和回归玩家吧",地下城与勇士,生米煮成小稀饭,2021-11-07 20:33,https://tieba.baidu.com/p/7603884140?pid=141967085934&cid=0#141967085934,"['http://tiebapic.baidu.com/forum/w%3D580/sign=69846d2606166d223877159c76220945/2018cefc1e178a82857e954db303738da877e858.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=1051367f782dd42a5f0901a3333a5b2f/8a061e30e924b8996e7a1a2e33061d950a7bf625.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=6391e2b010fbb2fb342b581a7f4b2043/157b42a98226cffc2468555ffc014a90f703ea58.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=2089e437ce13b07ebdbd50003cd69113/553d908fa0ec08fa8a4670b104ee3d6d55fbda25.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=b987c591140fd9f9a0175561152cd42b/25e8267f9e2f07087a47c0edac24b899a801f258.jpg']","['吧务只会删除封禁🈲像我这样提醒大家的，反而发布钓鱼网站的根本不管！！笑死！！还身正，笑死我了！。我都截图了，收集证据。', '顶了', '在dnf吧点链接？只能说人才做活动只在官方app上找，其他渠道的都有猫腻', '想点好的，可能吧务封不过来', '还好我没乱点', '黄牌根本不会被骗，被骗的大多数是蓝牌和回归玩家吧', '点了不登录也会被盗吗', '顶', '顶了', '顶了', '怎么说呢？你竟然觉得毒奶粉老哥会看不懂这种骗子？？？？？']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-4.jpg']"
大学生如何成功发表一篇省级/国家级期刊论文?,"选择代发时要谨慎,一定要选择正规的代发机构,切不可贪小便宜或者是相信百度的广告,基本上都是,很容易被骗,切记不可以百度搜投稿哦。#期刊##论文发表#",期刊,chenyanmin1990,2021-11-08 11:48,https://tieba.baidu.com/p/7604606325?pid=141974643368&cid=0#141974643368,"['http://tiebapic.baidu.com/forum/w%3D580/sign=c79ed2751bdf8db1bc2e7c6c3921dddb/83a036d3d539b600a10ddc5aac50352ac45cb78f.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=703507a4efb7d0a27bc90495fbef760d/1c7d632762d0f7034c8efeca55fa513d2697c553.jpg']","['发表一篇普刊论文真的是一件很简单的事情，但是对于第一次发表论文的新手来说，如何选择期刊，如何投稿都不太懂。所以总结以下经验分享给大家：1.   论文的写作在投稿之前我们首先要写好一篇论文，当然每个期刊都有自己的格式要求，但是摘要，关键词以及参考文献都是必不可少的。要注意论文写作基本要求1) 那么我们如何去写好一篇论文呢?2 ) 我们应该注意些什么?首先是论文的选题，题目要得当主题要突出，因为好的题目才能引起读者的兴趣，吸引阅读者阅读下去。其次是摘要必须要简练，不必把所有的东西都展示在摘要里面，只要把你想表达的东西表达清楚即可，摘要尽量简洁。前沿或者绪论要写的精彩，整篇文章衔接得当,有逻辑性。好的文章一般前沿和结尾都会写的非常好。最后写好结论，写文章我们常常会说前后呼应，论文质量把好关，才能避免后期投稿后，反复修改耽误发表时间，减少退稿可能从而提高录用率。2. 怎样选择合适的期刊每个期刊都有自己的收稿方向，你可以根据你的要求去找好刊物以后，最好就是找信得过的人安排，或者直接到期刊收录的网站里面找投稿。不管找谁安排，重要的是确定自己的文章是否安排了，拿到杂志社用稿通知书以后，电话查稿,确定安排好了再付款。3. 关于投稿自己投还是找人代发?1) 官网投稿，肯定是最有效的办法，但是费用不一定是最低的。自己投稿的好处就是不用担心被骗承担风险，不好的地方就是审稿慢，对于时间比较紧的来说真的是不太友好2) 找人代发， 代发的人是否靠谱?版面费会不会很高?国?文章能不能录用?但是当你咨询了身边发表过的人你就会知道，很大一部分人其实都选择的是找人代发，因为代发效率高而且省事。我发第一篇论文也是老师介绍的代发机构，文章发过去后3天录用通知就出来了，版权页电话查稿后确定录用了，才把版面费转了过去。选择代发时要谨慎，一定要选择正规的代发机构，切不可贪小便宜或者是相信百度的广告，基本上都是钓鱼网站，很容易被骗，切记不可以百度搜投稿哦。#期刊##论文发表#', '', '', 'jlb068068']","['../../results\\钓鱼网站\\images\\chenyanmin1990-0.jpg', '../../results\\钓鱼网站\\images\\chenyanmin1990-1.jpg']"
"巴西一男子为躲避蜜蜂叮咬跳河,尸体被发现遭食人鱼啃食","事发当天,这名30岁的男子和他的两个朋友在巴西南部布拉西兰迪亚德米纳斯市的一个湖边,突然遭到蜜蜂袭击,三人随即跳入湖中躲避。但在他的两个朋友游回安全的地方后,这名男子却失踪了。",贴吧热议,啊咿古丽00,2021-11-06 16:32,https://tieba.baidu.com/p/7602697617?pid=141950525422&cid=0#141950525422,"['http://tiebapic.baidu.com/forum/w%3D580/sign=115d32ed5746f21fc9345e5bc6256b31/b2277fd2d539b600fc6473a1b450352ac75cb76d.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=46a61481553853438ccf8729a312b01f/0b4667dca3cc7cd9fe9cd3347c01213fba0e9191.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=ea9f62a38f8065387beaa41ba7dca115/9ee8683eb80e7bec2d6be40c6a2eb93899506b91.jpg']","['', '这是天要收啊，得多绝望 ***背水一战', '……', '1', '我勒个去😓！', '居然还有这样子的事情', '离谱', '太惨了', '为躲蜜蜂跳河，结果被食人鱼咬……这是拿了灰太狼剧本？', '阎王让你三更死，谁能留你到五更下辈子和死神搞好关系吧', '6', '遇到辛古确实惨', '猫和老鼠诚不我欺', '留图不留种，菊花***', '灰太狼？']","['../../results\\钓鱼网站\\images\\啊咿古丽00-0.jpg', '../../results\\钓鱼网站\\images\\啊咿古丽00-1.jpg', '../../results\\钓鱼网站\\images\\啊咿古丽00-2.jpg']"
"回复:楼下是钓鱼网站!!!大家注意了,点链接的改下密码。顺手举报一下",回复青鸟 :如果是一伙的他会一直发帖警告大家吗???,地下城与勇士,璐村惂鐢ㄦ埛_atN4EtZ,2021-11-06 14:33,https://tieba.baidu.com/p/7602378630?pid=141947401781&cid=141949081290#141949081290,"['http://tiebapic.baidu.com/forum/w%3D580/sign=89edd591140fd9f9a0175561152cd42b/25e8267f9e2f07084a2dd0edac24b899a801f2f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=351a1624922a60595210e1121835342d/3c11060828381f308d317744ec014c086f06f0f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=cb8d8dc92b094b36db921be593cc7c00/abc991529822720ef6d391ec26cb0a46f21fab42.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=250fff1ec6504fc2a25fb00dd5dde7f0/b872500fd9f9d72a6a78630b892a2834349bbb42.jpg']","['希望吧务能做点事！！！。删贴，封号！！！我被盗了4亿金币 一块5.6技功辟邪玉，我已经报警了，不过现在刚立案，谁能提供一下这个网址的位置，必有重谢！！！看下图！！！', '顶了', '顶了', '', '顶了', '美好的一天从别人的气急败坏开始骗子哥加油我是你的nc粉', '自己贪小便宜怪谁，2个字送你。活该', '', '顶了', '顶了啊', '顶了', '顶了', '顶了', '。', '顶了']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg']"
"回复:楼下是钓鱼网站!!!大家注意了,点链接的改下密码。顺手举报一下",回复双尾狐◎ :呵呵 就放任不管???我不警告??,地下城与勇士,璐村惂鐢ㄦ埛_aVUtMEC,2021-11-06 12:40,https://tieba.baidu.com/p/7602378630?pid=141947401781&cid=141947789989#141947789989,"['http://tiebapic.baidu.com/forum/w%3D580/sign=89edd591140fd9f9a0175561152cd42b/25e8267f9e2f07084a2dd0edac24b899a801f2f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=351a1624922a60595210e1121835342d/3c11060828381f308d317744ec014c086f06f0f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=cb8d8dc92b094b36db921be593cc7c00/abc991529822720ef6d391ec26cb0a46f21fab42.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=250fff1ec6504fc2a25fb00dd5dde7f0/b872500fd9f9d72a6a78630b892a2834349bbb42.jpg']","['希望吧务能做点事！！！。删贴，封号！！！我被盗了4亿金币 一块5.6技功辟邪玉，我已经报警了，不过现在刚立案，谁能提供一下这个网址的位置，必有重谢！！！看下图！！！', '顶了', '顶了', '', '顶了', '美好的一天从别人的气急败坏开始骗子哥加油我是你的nc粉', '自己贪小便宜怪谁，2个字送你。活该', '', '顶了', '顶了啊', '顶了', '顶了', '顶了', '。', '顶了']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg']"
"回复:楼下是钓鱼网站!!!大家注意了,点链接的改下密码。顺手举报一下","自己贪小便宜怪谁,2个字送你。活该",地下城与勇士,回忆丿新滘,2021-11-06 11:39,https://tieba.baidu.com/p/7602378630?pid=141947138943&cid=0#141947138943,"['http://tiebapic.baidu.com/forum/w%3D580/sign=89edd591140fd9f9a0175561152cd42b/25e8267f9e2f07084a2dd0edac24b899a801f2f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=351a1624922a60595210e1121835342d/3c11060828381f308d317744ec014c086f06f0f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=cb8d8dc92b094b36db921be593cc7c00/abc991529822720ef6d391ec26cb0a46f21fab42.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=250fff1ec6504fc2a25fb00dd5dde7f0/b872500fd9f9d72a6a78630b892a2834349bbb42.jpg']","['希望吧务能做点事！！！。删贴，封号！！！我被盗了4亿金币 一块5.6技功辟邪玉，我已经报警了，不过现在刚立案，谁能提供一下这个网址的位置，必有重谢！！！看下图！！！', '顶了', '顶了', '', '顶了', '美好的一天从别人的气急败坏开始骗子哥加油我是你的nc粉', '自己贪小便宜怪谁，2个字送你。活该', '', '顶了', '顶了啊', '顶了', '顶了', '顶了', '。', '顶了']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg']"
"楼下是钓鱼网站!!!大家注意了,点链接的改下密码。顺手举报一下","希望吧务能做点事!!!。删贴,封号!!!我被盗了4亿金币 一块5.6技功辟邪玉,我已经报警了,不过现在刚立案,谁能提供一下这个的位置,必有重谢!!!看下图!!!",地下城与勇士,璐村惂鐢ㄦ埛_aVUtMEC,2021-11-06 11:28,https://tieba.baidu.com/p/7602378630?pid=141947015237&cid=0#141947015237,"['http://tiebapic.baidu.com/forum/w%3D580/sign=89edd591140fd9f9a0175561152cd42b/25e8267f9e2f07084a2dd0edac24b899a801f2f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=351a1624922a60595210e1121835342d/3c11060828381f308d317744ec014c086f06f0f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=cb8d8dc92b094b36db921be593cc7c00/abc991529822720ef6d391ec26cb0a46f21fab42.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=250fff1ec6504fc2a25fb00dd5dde7f0/b872500fd9f9d72a6a78630b892a2834349bbb42.jpg']","['希望吧务能做点事！！！。删贴，封号！！！我被盗了4亿金币 一块5.6技功辟邪玉，我已经报警了，不过现在刚立案，谁能提供一下这个网址的位置，必有重谢！！！看下图！！！', '顶了', '顶了', '', '顶了', '美好的一天从别人的气急败坏开始骗子哥加油我是你的nc粉', '自己贪小便宜怪谁，2个字送你。活该', '', '顶了', '顶了啊', '顶了', '顶了', '顶了', '。', '顶了']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg']"
回复:你看过真正的西游记吗,便捷地变身成乔碧萝莱莱;可以通过各种nt平台和全世界的大nt争夺嘴强王者;可以玩流汗黄豆等等各种好玩好看又有趣的阴阳表情;可以当小丑、当舔狗、当小鬼、当懂哥、当批小将、当带孝子;还可以参加女拳运动、饭圈争霸、反串、妆笔吹水...,反二次元,剑桥折刀Anjou,2021-11-05 23:06,https://tieba.baidu.com/p/7601382030?pid=141941931612&cid=0#141941931612,['http://tiebapic.baidu.com/forum/w%3D580/sign=bcdb681139d98d1076d40c39113eb807/34e437dfa9ec8a13f121a90db203918fa1ecc069.jpg'],"['😅', '***是把多少年前的图拿出来水', '感觉是我在这个吧里看完感触最大的帖了，有一种无名的悲伤涌入心头', '😅', '太好辣！太好辣！”听妈妈说，我家的电脑跨上了信息高速路，爷一知半解地欢呼起来。电脑网络这个新鲜玩应儿到底是个什么勾八呢？爸爸告诉爷：“呐，网络它就像一个遍布全球的巨大臭水沟，把每一个下水道、每一个垃圾桶甚至每一个nt连接到一起。在互联网里，可以PS，让虎式坦克便捷地变身成乔碧萝莱莱；可以通过各种nt平台和全世界的大nt争夺嘴强王者；可以玩流汗黄豆等等各种好玩好看又有趣的阴阳表情；可以当小丑、当舔狗、当小鬼、当懂哥、当批小将、当带孝子；还可以参加女拳运动、饭圈争霸、反串钓鱼、妆笔吹水等各种活动。有了网络，咱们的地球就变成了一个大垃圾桶，芜湖死海的人们可以随时进行互喷。”网络这个勾吧玩应真他酿的有这么神奇？我带着好奇心，迫不及待地命令妈妈打开电脑，进入了网络。不一会儿，怪蜀黍的形象就出现在电脑屏幕上。我目不转睛地盯着屏幕，哇！我定睛一看！陈睿、肖战、顶针、腚姐、贱笑、老八、**刀，虎子，孙笑川、乔碧萝、伏拉夫、雷克斯、带篮子、卢本伟、花少北、小翔哥、蔡徐坤、敬汉卿、回形针、六老师、马老师、摇摆阳、小潮院长、光影笔墨、桐生可可、茶包王子、信誓旦旦、唐家三少等等这些爷早就认识的贵物都晦气地看着我，还伴随着网络做出各种nt动作。“真滴神辣！”爷不由得赞叹起来。妈妈带我访问了许多网站，里面的内容非常丰富，有八卦新闻，有瑟琴漫画，有缝合贵物，有二刺猿冻鳗，有闹得挺大的，有骗钱的广告，直播卖假酒的潘嘎涝嘻骨，还有一辈子也用不到的啥软儿知识。真他酿滴事应有尽有。我感到地球一下子变小力，臭水沟的排水渠一下子炸开力。妈妈又教爷发电子邮件。我试着人肉了刚刚看不顺眼的陌生人，并给他发了一封电子邮件，包括但不限于辱骂人身攻击威胁等。爸爸看着我，羡慕地说：“害害害！你们这一代真是太幸福辣。我们小时候哪有啥寄吧电子邮件，看谁不顺眼只能真人快打。现在可方便多了，仅仅几分钟，就可以向屏幕那边的陌生人倾诉毕生所学的垃圾话，直接就把那边的人骂破防辣！而且那么方便。科学技术发展得多么滴快口牙！”妈妈说：“差不多得了，你是对的，在互联网上骂人还能节省医药成本，保护地球呢嘻嘻～不会吧不会吧，不会现在还有人不喜欢网络对线叭？”我恋恋不舍地下了网，愣愣地看着爸爸妈妈，心思还在那什奇的臭水沟世界里呢！爸爸说：“就这就这就这就这就这？今天用到的，只是网络功能的一部分，网络的用处还有很多很多很多很多呐！”我听了，更加喜欢网络这个新玩应辣！明天我还要继续干巴爹夏天真的忒热辣，爷迫不及待地命令我奶打开了电脑，我奶说；“这勾吧玩意还能学历史勒”。爷定睛一看，沈阳旧事，三顾撤硕，独立宣言，坟头迪厅什么nt玩意，应有尽有。爸爸也来凑热闹，就这就这就这，都什么年代了，不会还有人没看过臭水沟大直播吧，不会吧。爷兴致来了，爹，你行你上 m，爸爸马上打开了痣波平台，呦，什么潘子卖假酒，女猪薄打擦边球，只会giao giao giao的勾吧生物，撤硕里吃美汁汁的八叔叔，真滴神辣！爷看着正爽尼，突然就下雨了，爷心想这个好时代，不是全球都变暖了马，怎么还下雨辣，爷看了看这nt大垃圾坑，害，爷说这么热咋还有雨腻，原来是这勾吧玩意把爷整无语了。', '我越是读着这些残缺的书目，就越是深信那是偶然的结果，并不包含任何信息。但这些不完整的书页却陪伴我度过余生，我视其为神谕，经常查阅。我仿佛觉得，现在我写在纸页上的，就是你，不知情的读者，现在所读的，无非是一些拼凑起来的文集摘录，一首形象的颂歌，一篇无尽的字谜，不过是转述并重复那些残存的纸页上的片断对我的启示。我不知道是我一直在谈论它们，还是它们通过我的嘴说出来。然而，不管是哪一种可能，我越是向我自己叙述它们其中的故事，我越是搞不明白，故事中是否有阴谋设计，这一连串事件的发生，是否超越自然，或是超越与事件有关联的时代。这对于我这个行将就木的年迈僧侣来说，是个艰苦的事情，不知道我所写的是否有某种含义，或者含义不止一种，而是很多，或者根本没有任何含义。然而，我这样失去明辩事物的能力，也许意味着巨大的黑暗已经快临近，那正是无穷的黑暗向已经衰老的世界投下的阴影产生的效果。如今巴比伦的荣耀在哪里？昔日皑皑白雪在哪里？大地跳着死亡之舞，我时常觉得多瑙河上满载狂人的船只正驶向一个黑暗之地。我只能沉默。静静地独自坐着跟上帝说话，是一件多么快乐、有益、惬意和温馨的事啊！不久，我将重新开始我的生命，我不再相信那是上帝的荣耀，虽然我所属的教会的修道院院长们总是那样谆谆教导我；也不再相信那是上帝的快乐，虽然当时的方济和修士们都那样相信，甚而不再相信那是虔诚。上帝是唱高调的虚无，“现在”和“这里”都触碰不到它。很快我将进入这片广阔的沙漠之中，它平坦而浩瀚，在那里一颗真正慈悲的心会得到无上的幸福。我将沉入超凡的黑暗，在无声的寂静和难以言喻的和谐之中消融，而在我那样沉溺时，一切不平等都将逐渐消失，而我的灵魂将在那深渊中得以超脱，不再知道平等和不平等或任何别的；所有的差异都将被忘却。我将回到简单的根基之中；回到寂静的沙漠之中，在那里，人民从无任何差别；回到心灵隐秘之处，在那里，没有人处于适合自己的位置。我将沉浸在寂静而渺无人迹的境界，在那里，没有作品也没有形象。缮写室里好冷，我的大拇指都冻疼了。我留下这份手稿，不知道为谁而写，也不知道主题是什么：stat rosa pristina nomine , nominanuda tenemus（昔日玫瑰以其名流芳，今人所持唯玫瑰之名）。', '傻逼', '（运营代发）顶碗人们，这次晚晚和 @欧莱雅男士官方 联动的新衣服好看嘛？今晚8点，A-SOUL与欧莱雅男士的联动单曲《魂然天成》即将公开，更有联动MV首爆，记得来B站直播间看「欧莱雅男士 X A-SOUL联动直播」哦！一起在快乐中学习护肤吧！', '', '说过原神坏话的人，天堂将会唾弃他，恶魔会把他从人间拽向地狱，他的子子孙孙将会被神明遗弃，他的灵魂将会在炼狱的油锅中饱受煎熬。而赞扬原神的人，即使他犯下了滔天罪行，神明也会原谅他，天堂的大门永远会向他敞开，人间的一切美好都会属于他。', '氵烂了，还寄吧氵', '咸⺍丆口㒵礻。。田贝', '一个多进高老庄', '傻逼', '']",['../../results\\钓鱼网站\\images\\剑桥折刀Anjou.jpg']
网上搜索小幸出现一个专门的网站,"叫小幸修改器官方,这个是不是的啊?自己捏的lp镇楼",鬼谷八荒,DMXviva,2021-11-06 11:49,https://tieba.baidu.com/p/7602402292?pid=141947248917&cid=0#141947248917,['http://tiebapic.baidu.com/forum/w%3D580/sign=6c784899aef81a4c2632ecc1e72b6029/46c6e6300a55b3198b8f789806a98226cefc17f4.jpg'],"['叫小幸修改器官方网站，这个是不是钓鱼的啊？自己捏的lp镇楼', '不是，那就是官网', '先看下收不收钱，再看下有没有毒。']",['../../results\\钓鱼网站\\images\\DMXviva.jpg']
